Match_id,Team1,Team2,Season,Toss_winner,Toss_decision,Player_of_match,Winner,Players_1,Players_2,Players_3,Players_4,Players_5,Players_6,Players_7,Players_8,Players_9,Players_10,Players_11
1144492,7,9,2019,9,101,NM CoulterNanNile,7,SPD Smith,AJ Finch,UT Khawaja,DA Warner,GJ Maxwell,MP Stoinis,AT Carey,NM CoulterNanNile,PJ Cummins,MA Starc,A Zampa
1144494,3,6,2019,6,101,JJ Roy,3,JC Buttler,JM Bairstow,JE Root,JJ Roy,EJG Morgan,BA Stokes,CR Woakes,LE Plunkett,JC Archer,MA Wood,AU Rashid
1144499,7,5,2019,5,101,DA Warner,7,GJ Maxwell,DA Warner,SPD Smith,AJ Finch,SE Marsh,UT Khawaja,AT Carey,NM CoulterNanNile,PJ Cummins,MA Starc,KW Richardson
1144501,3,9,2019,3,101,JE Root,3,N Pooran,E Lewis,KS Williamson,CH Gayle,SO Hetmyer,JO Holder,AD Russell,CR Brathwaite,SS Cottrell,O Thomas,ST Gabriel
1144502,7,8,2019,8,101,AJ Finch,7,SPD Smith,AJ Finch,UT Khawaja,DA Warner,GJ Maxwell,SE Marsh,AT Carey,PJ Cummins,MA Starc,JP Behrendorff,KW Richardson
1144507,2,4,2019,2,101,KS Williamson,2,AK Markram,HM Amla,F du Plessis,Q de Kock,HE van der Dussen,DA Miller,AL Phehlukwayo,CH Morris,K Rabada,L Ngidi,Imran Tahir
1144508,7,6,2019,7,100,DA Warner,7,GJ Maxwell,AJ Finch,UT Khawaja,DA Warner,MP Stoinis,SPD Smith,AT Carey,MA Starc,PJ Cummins,NM CoulterNanNile,A Zampa
1144509,3,8,2019,8,100,SL Malinga,8,BKG Mendis,MDKJ Perera,WIA Fernando,FDM Karunaratne,AD Mathews,BMAJ Mendis,DM de Silva,NLTC Perera,I Udana,SL Malinga,N Pradeep
1144511,2,9,2019,9,101,KS Williamson,2,LRPL Taylor,KS Williamson,C Munro,MJ Guptill,TWM Latham,JDS Neesham,C de Grandhomme,MJ Santner,MJ Henry,TA Boult,LH Ferguson
1144512,5,4,2019,5,100,Haris Sohail,5,Mohammad Hafeez,Fakhar Zaman,Babar Azam,ImamNanulNanHaq,Haris Sohail,Imad Wasim,Wahab Riaz,Sarfraz Ahmed,Shadab Khan,Mohammad Amir,Shaheen Shah Afridi
1144514,3,7,2019,3,101,AJ Finch,7,SPD Smith,DA Warner,UT Khawaja,AJ Finch,GJ Maxwell,MP Stoinis,AT Carey,PJ Cummins,MA Starc,JP Behrendorff,NM Lyon
1144516,1,9,2019,1,100,V Kohli,1,V Shankar,RG Sharma,V Kohli,KL Rahul,KM Jadhav,MS Dhoni,HH Pandya,Mohammed Shami,Kuldeep Yadav,JJ Bumrah,YS Chahal
1144517,4,8,2019,4,101,D Pretorius,4,BKG Mendis,WIA Fernando,MDKJ Perera,FDM Karunaratne,AD Mathews,DM de Silva,BMAJ Mendis,NLTC Perera,I Udana,RAS Lakmal,SL Malinga
1144519,7,2,2019,7,100,AT Carey,7,SPD Smith,AJ Finch,UT Khawaja,DA Warner,MP Stoinis,GJ Maxwell,AT Carey,PJ Cummins,MA Starc,JP Behrendorff,NM Lyon
1144520,3,1,2019,3,100,JM Bairstow,3,EJG Morgan,JM Bairstow,JE Root,JJ Roy,BA Stokes,JC Buttler,CR Woakes,LE Plunkett,JC Archer,MA Wood,AU Rashid
1144521,8,9,2019,9,101,WIA Fernando,8,BKG Mendis,MDKJ Perera,WIA Fernando,FDM Karunaratne,AD Mathews,HDRL Thirimanne,I Udana,DM de Silva,SL Malinga,CAK Rajitha,JDF Vandersay
1144523,3,2,2019,3,100,JM Bairstow,3,JC Buttler,JM Bairstow,JE Root,JJ Roy,EJG Morgan,BA Stokes,CR Woakes,LE Plunkett,AU Rashid,JC Archer,MA Wood
1144525,6,5,2019,5,100,Shaheen Shah Afridi,5,Mohammad Hafeez,ImamNanulNanHaq,Babar Azam,Fakhar Zaman,Haris Sohail,Imad Wasim,Sarfraz Ahmed,Wahab Riaz,Shadab Khan,Mohammad Amir,Shaheen Shah Afridi
1144527,7,4,2019,4,100,F du Plessis,4,HE van der Dussen,Q de Kock,F du Plessis,AK Markram,JP Duminy,D Pretorius,AL Phehlukwayo,Imran Tahir,K Rabada,CH Morris,T Shamsi
1144529,7,3,2019,7,100,CR Woakes,3,PSP Handscomb,AJ Finch,SPD Smith,DA Warner,AT Carey,MP Stoinis,GJ Maxwell,PJ Cummins,MA Starc,NM Lyon,JP Behrendorff
1168016,3,9,2019,3,100,AE Jones,3,HC Knight,TT Beaumont,SJ Taylor,AE Jones,NR Sciver,DN Wyatt,KH Brunt,LA Marsh,A Shrubsole,KL Cross,S Ecclestone
1168017,3,9,2019,3,100,A Shrubsole,3,NR Sciver,AE Jones,SJ Taylor,TT Beaumont,HC Knight,DN Wyatt,KH Brunt,A Shrubsole,S Ecclestone,KL Cross,LA Marsh
1168018,3,9,2019,9,101,AE Jones,3,DN Wyatt,TT Beaumont,SJ Taylor,AE Jones,HC Knight,FC Wilson,A Shrubsole,KL Cross,S Ecclestone,BF Smith,JL Gunn
1168022,3,7,2019,7,101,EA Perry,7,NR Sciver,AE Jones,SJ Taylor,TT Beaumont,HC Knight,FC Wilson,KH Brunt,A Shrubsole,LA Marsh,S Ecclestone,KL Cross
1168023,3,7,2019,3,100,DM Kimmince,7,NR Sciver,HC Knight,TT Beaumont,AE Jones,FC Wilson,DN Wyatt,KH Brunt,A Shrubsole,S Ecclestone,LA Marsh,KL Cross
225246,3,5,2006,5,101,Shoaib Akhtar,5,KP Pietersen,AJ Strauss,IR Bell,ME Trescothick,PD Collingwood,JWM Dalrymple,R Clarke,CMW Read,D Gough,J Lewis,SCJ Broad
225247,3,5,2006,5,101,Younis Khan,5,KP Pietersen,IR Bell,AJ Strauss,ME Trescothick,PD Collingwood,JWM Dalrymple,R Clarke,CMW Read,J Lewis,SCJ Broad,SI Mahmood
225248,3,5,2006,5,100,IR Bell,3,Mohammad Yousuf,Shahid Afridi,Younis Khan,Mohammad Hafeez,InzamamNanulNanHaq,Shoaib Malik,Abdul Razzaq,Kamran Akmal,Shoaib Akhtar,NavedNanulNanHasan,Mohammad Asif
225249,3,5,2006,3,101,SI Mahmood,3,Younis Khan,Imran Farhat,Shahid Afridi,Mohammad Hafeez,Mohammad Yousuf,InzamamNanulNanHaq,Abdul Razzaq,Kamran Akmal,NavedNanulNanHasan,Iftikhar Anjum,Mohammad Asif
225252,3,8,2006,3,100,DPMD Jayawardene,8,KP Pietersen,AJ Strauss,IR Bell,ME Trescothick,PD Collingwood,JWM Dalrymple,GO Jones,LE Plunkett,AGR Loudon,SJ Harmison,SI Mahmood
225254,3,8,2006,3,100,ST Jayasuriya,8,AJ Strauss,AN Cook,IR Bell,ME Trescothick,VS Solanki,JWM Dalrymple,GO Jones,TT Bresnan,LE Plunkett,Kabir Ali,SJ Harmison
226374,7,4,2005,7,100,DR Martyn,7,A Symonds,DR Martyn,RT Ponting,JR Hopes,MJ Clarke,NW Bracken,ML Lewis,SR Clark,Nan,Nan,Nan
226375,7,4,2005,7,100,SM Pollock,4,DR Martyn,RT Ponting,SM Katich,AC Gilchrist,A Symonds,MJ Clarke,MEK Hussey,B Lee,NW Bracken,SR Clark,GD McGrath
226376,7,4,2005,7,100,B Lee,7,A Symonds,PA Jaques,RT Ponting,DR Martyn,MJ Clarke,MEK Hussey,BJ Haddin,JR Hopes,B Lee,BR Dorey,GD McGrath
226377,7,4,2005,7,100,MEK Hussey,7,DR Martyn,SM Katich,RT Ponting,AC Gilchrist,A Symonds,MJ Clarke,MEK Hussey,B Lee,SR Clark,BR Dorey,JR Hopes
226378,7,4,2005,7,100,AC Gilchrist,7,A Symonds,SM Katich,RT Ponting,AC Gilchrist,DR Martyn,MJ Clarke,MEK Hussey,B Lee,NW Bracken,SR Clark,JR Hopes
226380,7,8,2005,8,100,ST Jayasuriya,8,DPMD Jayawardene,ST Jayasuriya,KC Sangakkara,J Mubarak,MS Atapattu,TM Dilshan,RP Arnold,WPUJC Vaas,PDRL Perera,KMDN Kulasekara,M Muralitharan
226381,7,8,2005,8,100,A Symonds,7,DPMD Jayawardene,WU Tharanga,KC Sangakkara,J Mubarak,MS Atapattu,TM Dilshan,RP Arnold,WPUJC Vaas,KS Williamson,KMDN Kulasekara,M Muralitharan
226382,7,8,2005,8,100,AC Gilchrist,7,DPMD Jayawardene,ST Jayasuriya,KC Sangakkara,J Mubarak,RP Arnold,TM Dilshan,CK Kapugedera,WPUJC Vaas,KMDN Kulasekara,M Muralitharan,CRD Fernando
226383,4,8,2005,4,101,KC Sangakkara,8,TM Dilshan,J Mubarak,KC Sangakkara,WU Tharanga,MS Atapattu,DPMD Jayawardene,RP Arnold,WPUJC Vaas,PDRL Perera,KMDN Kulasekara,M Muralitharan
226384,4,8,2005,4,100,HH Dippenaar,4,JA Rudolph,HH Dippenaar,JJ van der Wath,GC Smith,HH Gibbs,SM Pollock,JM Kemp,CK Langeveldt,AJ Hall,J Botha,Nan
226385,4,8,2005,8,100,GC Smith,4,DPMD Jayawardene,ST Jayasuriya,KC Sangakkara,J Mubarak,MS Atapattu,RP Arnold,TM Dilshan,WPUJC Vaas,KMDN Kulasekara,HMCM Bandara,M Muralitharan
226386,4,8,2005,8,100,HMCM Bandara,8,DPMD Jayawardene,ST Jayasuriya,KC Sangakkara,MS Atapattu,J Mubarak,TM Dilshan,CK Kapugedera,WPUJC Vaas,M Muralitharan,CRD Fernando,PDRL Perera
226391,2,8,2005,2,101,WU Tharanga,2,DPMD Jayawardene,DA Gunawardene,KC Sangakkara,WU Tharanga,MS Atapattu,TM Dilshan,MF Maharoof,RP Arnold,WPUJC Vaas,CRD Fernando,M Muralitharan
226392,2,8,2005,2,100,JS Patel,2,PG Fulton,JM How,SP Fleming,L Vincent,HJH Marshall,SB Styris,CL Cairns,BB McCullum,DL Vettori,JEC Franklin,SE Bond
235831,5,1,2005,5,101,Salman Butt,5,MS Dhoni,SR Tendulkar,IK Pathan,V Sehwag,Yuvraj Singh,R Dravid,AB Agarkar,M Kaif,Z Khan,M Kartik,S Sreesanth
236520,5,1,2005,5,100,IK Pathan,1,Mohammad Yousuf,Shoaib Malik,Kamran Akmal,Salman Butt,InzamamNanulNanHaq,Younis Khan,Shahid Afridi,Abdul Razzaq,NavedNanulNanHasan,Umar Gul,Mohammad Asif
236595,7,8,2005,7,100,A Symonds,7,DR Martyn,RT Ponting,SM Katich,AC Gilchrist,A Symonds,MJ Clarke,MEK Hussey,B Lee,NW Bracken,SR Clark,ML Lewis
236809,5,1,2005,1,101,MS Dhoni,1,Shoaib Malik,Kamran Akmal,Shahid Afridi,Salman Butt,Mohammad Yousuf,InzamamNanulNanHaq,Younis Khan,Abdul Razzaq,NavedNanulNanHasan,Yasir Arafat,Mohammad Asif
236963,7,8,2005,8,100,AC Gilchrist,7,DPMD Jayawardene,ST Jayasuriya,KC Sangakkara,MS Atapattu,RP Arnold,TM Dilshan,CK Kapugedera,WPUJC Vaas,M Muralitharan,CRD Fernando,PDRL Perera
237222,5,1,2005,1,101,RP Singh,1,InzamamNanulNanHaq,Salman Butt,Shoaib Malik,Kamran Akmal,Younis Khan,Mohammad Yousuf,Imran Farhat,Abdul Razzaq,NavedNanulNanHasan,Mohammad Sami,Mohammad Asif
237568,2,9,2005,2,100,NJ Astle,2,SB Styris,NJ Astle,SP Fleming,JM How,BB McCullum,PG Fulton,JEC Franklin,HJH Marshall,SE Bond,DL Vettori,MJ Mason
237571,5,1,2005,1,101,Yuvraj Singh,1,Mohammad Yousuf,Imran Farhat,Shoaib Malik,Kamran Akmal,InzamamNanulNanHaq,Younis Khan,Abdul Razzaq,Yasir Arafat,Mohammad Sami,Iftikhar Anjum,Mohammad Asif
237574,6,8,2005,6,100,PDRL Perera,8,Mohammad Ashraful,Shahriar Nafees,Aftab Ahmed,Rajin Saleh,Habibul Bashar,Khaled Mashud,Khaled Mahmud,Mohammad Rafique,Alok Kapali,Mashrafe Mortaza,Syed Rasel
238169,6,8,2005,6,101,Aftab Ahmed,6,DPMD Jayawardene,ST Jayasuriya,KC Sangakkara,J Mubarak,CK Kapugedera,TM Dilshan,KHRK Fernando,MF Maharoof,HMCM Bandara,CRD Fernando,PDRL Perera
238170,6,8,2005,6,101,KC Sangakkara,8,DPMD Jayawardene,KC Sangakkara,ST Jayasuriya,WU Tharanga,KS Lokuarachchi,TM Dilshan,MF Maharoof,CK Kapugedera,HMCM Bandara,PDRL Perera,KTGD Prasad
238173,6,7,2005,6,100,AC Gilchrist,7,Mohammad Ashraful,Rajin Saleh,Aftab Ahmed,Shahriar Nafees,Habibul Bashar,Tushar Imran,Khaled Mashud,Mohammad Rafique,Mashrafe Mortaza,Abdur Razzak,Syed Rasel
238174,6,7,2005,7,100,A Symonds,7,MJ Clarke,SM Katich,RT Ponting,AC Gilchrist,A Symonds,MEK Hussey,B Lee,NW Bracken,MG Johnson,DJ Cullen,GB Hogg
238175,6,7,2005,6,100,MJ Cosgrove,7,Mohammad Ashraful,Aftab Ahmed,Rajin Saleh,Shahriar Nafees,Habibul Bashar,Alok Kapali,Khaled Mashud,Mohammad Rafique,Mashrafe Mortaza,Abdur Razzak,Shahadat Hossain
238176,2,9,2005,2,101,DL Vettori,2,RR Sarwan,D Ganga,RS Morton,CH Gayle,S Chanderpaul,WW Hinds,DR Smith,D Ramdin,IDR Bradshaw,FH Edwards,JE Taylor
238177,2,9,2005,2,100,NJ Astle,2,SB Styris,SP Fleming,NJ Astle,L Vincent,PG Fulton,HJH Marshall,BB McCullum,JEC Franklin,SE Bond,MJ Mason,DL Vettori
238178,2,9,2005,9,101,L Vincent,2,LRPL Taylor,SP Fleming,NJ Astle,L Vincent,SB Styris,BB McCullum,PG Fulton,HJH Marshall,KD Mills,SE Bond,JS Patel
238179,2,9,2005,2,100,DR Smith,9,LRPL Taylor,NJ Astle,SP Fleming,L Vincent,SB Styris,PG Fulton,HJH Marshall,BB McCullum,JEC Franklin,KD Mills,SE Bond
238188,1,3,2005,3,101,Harbhajan Singh,1,Yuvraj Singh,V Sehwag,R Dravid,G Gambhir,M Kaif,SK Raina,IK Pathan,MS Dhoni,Harbhajan Singh,RP Singh,S Sreesanth
238189,1,3,2005,3,100,SK Raina,1,KP Pietersen,MJ Prior,OA Shah,AJ Strauss,A Flintoff,PD Collingwood,GO Jones,ID Blackwell,LE Plunkett,Kabir Ali,JM Anderson
238190,1,3,2005,1,100,Yuvraj Singh,1,Yuvraj Singh,R Dravid,IK Pathan,V Sehwag,M Kaif,SK Raina,MS Dhoni,RR Powar,MM Patel,AB Agarkar,Harbhajan Singh
238193,1,3,2005,1,100,AJ Strauss,3,Yuvraj Singh,M Kaif,MS Dhoni,V Sehwag,SK Raina,Y Venugopal Rao,RR Powar,Harbhajan Singh,RP Singh,VRV Singh,MM Patel
238194,1,3,2005,1,101,S Sreesanth,1,KP Pietersen,IR Bell,MJ Prior,AJ Strauss,PD Collingwood,GO Jones,ID Blackwell,LE Plunkett,Kabir Ali,SI Mahmood,JM Anderson
238196,4,7,2005,7,100,GC Smith,4,MJ Clarke,SM Katich,DR Martyn,AC Gilchrist,MEK Hussey,SR Watson,GB Hogg,B Lee,NW Bracken,MG Johnson,ML Lewis
238197,4,7,2005,4,100,M Ntini,4,AB de Villiers,HH Dippenaar,HH Gibbs,GC Smith,MV Boucher,JM Kemp,SM Pollock,RJ Peterson,AJ Hall,M Ntini,A Nel
238198,4,7,2005,4,101,B Lee,7,DR Martyn,SM Katich,RT Ponting,AC Gilchrist,MJ Clarke,MEK Hussey,B Lee,SR Watson,NW Bracken,SR Clark,GB Hogg
238199,4,7,2005,4,100,HH Dippenaar,7,AB de Villiers,HH Dippenaar,HH Gibbs,GC Smith,JH Kallis,MV Boucher,JM Kemp,SM Pollock,R Telemachus,AJ Hall,M Ntini
238200,4,7,2005,7,100,RT Ponting,4,MEK Hussey,SM Katich,RT Ponting,AC Gilchrist,A Symonds,B Lee,NW Bracken,SR Clark,ML Lewis,MJ Clarke,Nan
238214,8,5,2005,5,101,Abdul Razzaq,5,DPMD Jayawardene,CK Kapugedera,KC Sangakkara,WU Tharanga,RP Arnold,TM Dilshan,MF Maharoof,KS Lokuarachchi,KMDN Kulasekara,SL Malinga,M Muralitharan
238215,8,5,2005,5,101,Shahid Afridi,5,DPMD Jayawardene,CK Kapugedera,KC Sangakkara,WU Tharanga,KS Lokuarachchi,RP Arnold,TM Dilshan,MF Maharoof,KTGD Prasad,M Muralitharan,SL Malinga
239916,9,1,2006,1,101,RR Sarwan,9,BC Lara,RS Morton,RR Sarwan,CH Gayle,S Chanderpaul,MN Samuels,DJ Bravo,CS Baugh,IDR Bradshaw,JE Taylor,FH Edwards
239917,9,1,2006,1,100,RR Sarwan,9,M Kaif,R Dravid,SK Raina,V Sehwag,MS Dhoni,Y Venugopal Rao,IK Pathan,RR Powar,AB Agarkar,Harbhajan Singh,S Sreesanth
239918,9,1,2006,9,101,DJ Bravo,9,Yuvraj Singh,R Dravid,SK Raina,V Sehwag,M Kaif,MS Dhoni,IK Pathan,AB Agarkar,RR Powar,S Sreesanth,Harbhajan Singh
239919,9,1,2006,1,101,DJ Bravo,9,BC Lara,S Chattergoon,RR Sarwan,CH Gayle,DJ Bravo,WW Hinds,DR Smith,D Ramdin,JE Taylor,D Mohammed,Nan
244510,1,5,2006,1,100,Younis Khan,5,Yuvraj Singh,R Dravid,IK Pathan,RV Uthappa,SK Raina,Y Venugopal Rao,MS Dhoni,AB Agarkar,RR Powar,Harbhajan Singh,S Sreesanth
244511,1,5,2006,1,100,R Dravid,1,Yuvraj Singh,R Dravid,MS Dhoni,V Sehwag,SK Raina,IK Pathan,S Sreesanth,AB Agarkar,Harbhajan Singh,RR Powar,Nan
247457,9,5,2006,5,101,DR Smith,9,MN Samuels,S Chanderpaul,RR Sarwan,CH Gayle,BC Lara,DJ Bravo,D Ramdin,DR Smith,JE Taylor,DBL Powell,CD Collymore
247463,3,2,2006,2,101,SB Styris,2,KP Pietersen,IR Bell,MP Vaughan,EC Joyce,PD Collingwood,JWM Dalrymple,A Flintoff,PA Nixon,LE Plunkett,JM Anderson,MS Panesar
247464,6,1,2006,1,100,Mashrafe Mortaza,6,SR Tendulkar,V Sehwag,RV Uthappa,SC Ganguly,R Dravid,Yuvraj Singh,MS Dhoni,Harbhajan Singh,AB Agarkar,Z Khan,MM Patel
247469,9,0,2006,9,101,SC Williams,9,BRM Taylor,F Kasteni,CJ Chibhabha,V Sibanda,S Matsikenyeri,SC Williams,E Chigumbura,CB Mpofu,AJ Ireland,T Mupariwa,P Utseya
247472,6,8,2006,6,101,ST Jayasuriya,8,KC Sangakkara,ST Jayasuriya,DPMD Jayawardene,WU Tharanga,LPC Silva,RP Arnold,WPUJC Vaas,SL Malinga,MF Maharoof,M Muralitharan,TM Dilshan
247473,5,0,2006,0,101,Imran Nazir,5,InzamamNanulNanHaq,Imran Nazir,Shoaib Malik,Kamran Akmal,Mohammad Yousuf,Younis Khan,Shahid Afridi,Mohammad Sami,Iftikhar Anjum,Umar Gul,Danish Kaneria
247476,1,8,2006,1,101,M Muralitharan,8,KC Sangakkara,ST Jayasuriya,DPMD Jayawardene,WU Tharanga,LPC Silva,TM Dilshan,RP Arnold,WPUJC Vaas,SL Malinga,CRD Fernando,M Muralitharan
247478,7,4,2006,4,101,ML Hayden,7,MJ Clarke,ML Hayden,RT Ponting,AC Gilchrist,A Symonds,MEK Hussey,SR Watson,NW Bracken,SW Tait,GD McGrath,GB Hogg
247482,4,8,2006,8,100,SL Malinga,4,KC Sangakkara,ST Jayasuriya,DPMD Jayawardene,WU Tharanga,LPC Silva,TM Dilshan,RP Arnold,MF Maharoof,WPUJC Vaas,M Muralitharan,SL Malinga
247483,9,2,2006,2,101,JDP Oram,2,MN Samuels,S Chanderpaul,RR Sarwan,CH Gayle,BC Lara,DJ Bravo,D Ramdin,LMP Simmons,DR Smith,DBL Powell,CD Collymore
247485,7,6,2006,7,101,GD McGrath,7,Shakib Al Hasan,Shahriar Nafees,Aftab Ahmed,Tamim Iqbal,Mohammad Ashraful,Habibul Bashar,Mashrafe Mortaza,Mushfiqur Rahim,Tapash Baisya,Abdur Razzak,Mohammad Rafique
247486,9,8,2006,9,101,ST Jayasuriya,8,DPMD Jayawardene,ST Jayasuriya,KC Sangakkara,WU Tharanga,LPC Silva,TM Dilshan,RP Arnold,WPUJC Vaas,SL Malinga,CRD Fernando,M Muralitharan
247487,6,2,2006,2,101,SE Bond,2,Shakib Al Hasan,Tamim Iqbal,Aftab Ahmed,Javed Omar,Habibul Bashar,Mohammad Ashraful,Mushfiqur Rahim,Mashrafe Mortaza,Mohammad Rafique,Abdur Razzak,Syed Rasel
247490,6,4,2006,4,101,Mohammad Ashraful,6,Shakib Al Hasan,Tamim Iqbal,Habibul Bashar,Javed Omar,Mohammad Ashraful,Aftab Ahmed,Mushfiqur Rahim,Mashrafe Mortaza,Mohammad Rafique,Abdur Razzak,Syed Rasel
247491,7,3,2006,3,100,SW Tait,7,KP Pietersen,MP Vaughan,AJ Strauss,IR Bell,PD Collingwood,A Flintoff,RS Bopara,PA Nixon,SI Mahmood,MS Panesar,JM Anderson
247493,9,4,2006,9,101,AB de Villiers,4,HH Gibbs,GC Smith,JH Kallis,AB de Villiers,MV Boucher,SM Pollock,M Ntini,A Nel,AJ Hall,Nan,Nan
247494,6,3,2006,3,101,SI Mahmood,3,Mushfiqur Rahim,Shahriar Nafees,Habibul Bashar,Tamim Iqbal,Shakib Al Hasan,Mohammad Ashraful,Aftab Ahmed,Mashrafe Mortaza,Mohammad Rafique,Abdur Razzak,Syed Rasel
247497,2,4,2006,2,101,CD McMillan,2,HH Gibbs,JH Kallis,AB de Villiers,GC Smith,AG Prince,MV Boucher,SM Pollock,AJ Hall,RJ Peterson,M Ntini,A Nel
247499,7,8,2006,8,100,NW Bracken,7,DPMD Jayawardene,ST Jayasuriya,KC Sangakkara,WU Tharanga,LPC Silva,TM Dilshan,RP Arnold,MF Maharoof,KMDN Kulasekara,HMCM Bandara,CRD Fernando
247500,3,4,2006,3,100,AJ Hall,4,KP Pietersen,MP Vaughan,AJ Strauss,IR Bell,PD Collingwood,A Flintoff,RS Bopara,PA Nixon,SI Mahmood,MS Panesar,JM Anderson
247502,9,6,2006,6,101,RR Sarwan,9,S Chanderpaul,DS Smith,MN Samuels,CH Gayle,RR Sarwan,BC Lara,DJ Bravo,CD Collymore,DBL Powell,JE Taylor,Nan
247503,7,2,2006,7,100,ML Hayden,7,MJ Clarke,ML Hayden,RT Ponting,AC Gilchrist,MEK Hussey,A Symonds,SR Watson,GB Hogg,NW Bracken,SW Tait,GD McGrath
247504,9,3,2006,3,101,KP Pietersen,3,MN Samuels,DS Smith,BC Lara,CH Gayle,RR Sarwan,S Chanderpaul,DJ Bravo,D Ramdin,JE Taylor,DBL Powell,CD Collymore
247506,7,4,2006,4,100,GD McGrath,7,HH Gibbs,AB de Villiers,JH Kallis,GC Smith,AG Prince,MV Boucher,JM Kemp,AJ Hall,SM Pollock,A Nel,CK Langeveldt
247507,7,8,2006,7,100,AC Gilchrist,7,A Symonds,ML Hayden,RT Ponting,AC Gilchrist,SR Watson,MJ Clarke,NW Bracken,SW Tait,GD McGrath,GB Hogg,Nan
249207,0,6,2006,0,100,Shahriar Nafees,6,BRM Taylor,V Sibanda,H Masakadza,T Duffin,E Chigumbura,S Matsikenyeri,TV Mufambisi,P Utseya,NB Mahwire,AJ Ireland,EC Rainsford
249211,4,1,2006,4,100,JH Kallis,4,HH Gibbs,LE Bosman,JH Kallis,GC Smith,AB de Villiers,MV Boucher,JM Kemp,SM Pollock,A Nel,M Ntini,CK Langeveldt
249212,4,1,2006,4,100,JM Kemp,4,LE Bosman,JH Kallis,HH Gibbs,GC Smith,AB de Villiers,MV Boucher,SM Pollock,JM Kemp,AJ Hall,M Ntini,CK Langeveldt
249213,4,1,2006,4,100,HH Gibbs,4,HH Gibbs,JH Kallis,LE Bosman,GC Smith,AB de Villiers,MV Boucher,JM Kemp,SM Pollock,AJ Hall,A Nel,M Ntini
249214,4,1,2006,4,101,SM Pollock,4,D Mongia,SR Tendulkar,VVS Laxman,V Sehwag,MS Dhoni,KD Karthik,IK Pathan,Harbhajan Singh,Z Khan,A Kumble,S Sreesanth
249229,7,2,2006,2,100,MJ Clarke,7,LRPL Taylor,NJ Astle,HJH Marshall,SP Fleming,PG Fulton,CD McMillan,BB McCullum,DL Vettori,JEC Franklin,MR Gillespie,MJ Mason
249230,7,2,2006,7,100,RT Ponting,7,MJ Clarke,ML Hayden,RT Ponting,AC Gilchrist,A Symonds,MEK Hussey,CL White,B Lee,NW Bracken,GD McGrath,MG Johnson
249232,7,3,2006,3,100,AC Gilchrist,7,KP Pietersen,MP Vaughan,IR Bell,AJ Strauss,PD Collingwood,A Flintoff,PA Nixon,JWM Dalrymple,J Lewis,MS Panesar,JM Anderson
249233,7,3,2006,3,100,MEK Hussey,7,EC Joyce,MB Loye,IR Bell,AJ Strauss,A Flintoff,PD Collingwood,PA Nixon,JWM Dalrymple,CT Tremlett,J Lewis,JM Anderson
249234,7,3,2006,3,100,MG Johnson,7,EC Joyce,MB Loye,IR Bell,AJ Strauss,PD Collingwood,A Flintoff,JWM Dalrymple,PA Nixon,LE Plunkett,CT Tremlett,MS Panesar
249235,7,3,2006,3,100,EC Joyce,3,A Flintoff,MB Loye,IR Bell,EC Joyce,AJ Strauss,JWM Dalrymple,PA Nixon,RS Bopara,LE Plunkett,SI Mahmood,MS Panesar
249236,3,2,2006,2,100,A Flintoff,3,LRPL Taylor,NJ Astle,SP Fleming,BB McCullum,PG Fulton,CD McMillan,DL Vettori,JEC Franklin,SE Bond,MR Gillespie,JS Patel
249239,3,2,2006,3,100,PD Collingwood,3,AJ Strauss,MP Vaughan,IR Bell,EC Joyce,PD Collingwood,A Flintoff,JWM Dalrymple,PA Nixon,LE Plunkett,SI Mahmood,MS Panesar
249240,7,3,2006,7,100,PD Collingwood,3,MJ Clarke,ML Hayden,RT Ponting,AC Gilchrist,BJ Hodge,MEK Hussey,GB Hogg,SR Watson,B Lee,NW Bracken,GD McGrath
249241,7,3,2006,3,100,Nan,3,AJ Strauss,MB Loye,IR Bell,EC Joyce,PD Collingwood,A Flintoff,JWM Dalrymple,PA Nixon,LE Plunkett,SI Mahmood,MS Panesar
249739,6,8,2006,6,101,WU Tharanga,8,KC Sangakkara,ST Jayasuriya,DPMD Jayawardene,WU Tharanga,MS Atapattu,TM Dilshan,MF Maharoof,WPUJC Vaas,M Muralitharan,SL Malinga,CRD Fernando
249740,9,0,2006,0,100,CH Gayle,9,BRM Taylor,CJ Chibhabha,H Masakadza,TV Mufambisi,S Matsikenyeri,E Chigumbura,HP Rinke,P Utseya,AJ Ireland,EC Rainsford,T Kamungozi
249741,8,0,2006,8,100,WU Tharanga,8,KC Sangakkara,ST Jayasuriya,DPMD Jayawardene,WU Tharanga,MS Atapattu,TM Dilshan,MF Maharoof,M Muralitharan,SL Malinga,PDRL Perera,CRD Fernando
249742,6,9,2006,6,100,CH Gayle,9,Shakib Al Hasan,Mohammad Ashraful,Aftab Ahmed,Shahriar Nafees,Habibul Bashar,Farhad Reza,Khaled Mashud,Mohammad Rafique,Mashrafe Mortaza,Abdur Razzak,Syed Rasel
249743,6,0,2006,0,101,Shahriar Nafees,6,Shakib Al Hasan,Shahriar Nafees,Aftab Ahmed,Rajin Saleh,Habibul Bashar,Farhad Reza,Mashrafe Mortaza,Mohammad Rafique,Abdur Razzak,Mehrab Hossain jnr,Nan
